DayofYear,Alaska,Washington,Montana,North Dakota,Minnesota,Wisconsin,Michigan,New York,Vermont,New Hampshire,Maine,Oregon,Idaho,Wyoming,South Dakota,Nebraska,Iowa,Illinois,Indiana,Ohio,Pennsylvania,Connecticut,Rhode Island,Massachusetts,California,Nevada,Utah,Colorado,Kansas,Missouri,Kentucky,West Virginia,Virginia,District Of Columbia,Maryland,Delaware,New Jersey,Arizona,New Mexico,Texas,Oklahoma,Arkansas,Tennessee,Louisiana,Mississippi,Alabama,Florida,Georgia,South Carolina,North Carolina,Puerto Rico,Virgin Islands,Hawaii
11.0,88.5,19.44,32.57142857142857,41.0,21.928571428571427,14.818181818181818,7.5,40.46153846153846,43.0,34.5,35.0,16.5,21.933333333333334,-9999.0,26.0,16.0,24.7,14.153846153846153,21.666666666666668,11.705882352941176,38.266666666666666,42.75,31.5,44.0,50.516129032258064,38.0,-9999.0,42.4,-9999.0,18.857142857142858,10.666666666666666,-9999.0,30.5,-9999.0,22.333333333333332,36.0,38.25,58.333333333333336,34.0,22.125,28.0,-9999.0,10.2,35.0,31.833333333333332,25.666666666666668,45.04,27.0,25.0,23.6875,23.0,-9999.0,16.666666666666668
12.0,38.666666666666664,14.153846153846153,31.333333333333332,-9999.0,18.642857142857142,20.636363636363637,18.0,29.642857142857142,-9999.0,0.0,8.5,13.95,16.4,-9999.0,31.2,31.333333333333332,30.0,29.866666666666667,27.5,12.5,23.5,27.5,20.0,45.0,47.0,33.0,45.0,45.0,37.833333333333336,38.125,12.571428571428571,-9999.0,34.0,-9999.0,6.0,-9999.0,28.0,63.75,25.0,31.5,29.571428571428573,20.0,12.071428571428571,23.333333333333332,30.714285714285715,22.5,41.77272727272727,23.666666666666668,15.2,12.76923076923077,15.0,-9999.0,18.333333333333332
13.0,32.5,16.22222222222222,20.0,35.0,32.411764705882355,40.92857142857143,30.866666666666667,37.46666666666667,26.333333333333332,16.0,25.666666666666668,18.571428571428573,17.066666666666666,24.5,37.2,30.833333333333332,42.38461538461539,36.6875,35.05555555555556,28.88,36.125,35.5,22.333333333333332,34.375,54.55,31.5,41.0,19.833333333333332,39.0,35.1,27.46153846153846,32.666666666666664,30.333333333333332,34.0,22.285714285714285,31.333333333333332,32.5,64.0,15.285714285714286,35.32,40.6,21.714285714285715,27.866666666666667,31.529411764705884,39.57142857142857,31.7,40.19047619047619,30.428571428571427,15.833333333333334,18.842105263157894,21.0,25.0,30.5
14.0,42.0,20.928571428571427,29.444444444444443,30.0,34.8235294117647,47.0625,39.09090909090909,42.411764705882355,51.666666666666664,30.333333333333332,33.5,27.2,25.733333333333334,-9999.0,37.57142857142857,36.0,49.6,49.8,48.5,44.7,54.48148148148148,49.25,33.666666666666664,42.4,54.9,44.0,54.0,44.0,45.6,46.75,44.2,33.0,36.0,43.0,30.666666666666668,47.0,45.2,64.0,42.0,34.53846153846154,38.5,34.0,19.0,28.428571428571427,19.166666666666668,16.0,38.733333333333334,20.083333333333332,15.0,17.066666666666666,14.0,-9999.0,22.333333333333332
15.0,40.75,21.51851851851852,36.7,33.0,35.5625,51.733333333333334,42.416666666666664,44.875,45.5,29.0,29.5,26.6,35.0625,-9999.0,31.2,46.0,51.5,51.0,45.6875,41.78947368421053,51.857142857142854,46.5,29.333333333333332,39.666666666666664,55.892857142857146,50.333333333333336,54.0,37.0,53.5,43.666666666666664,32.9,-9999.0,29.0,41.0,29.4,61.0,50.90909090909091,60.5,28.0,34.875,40.45454545454545,37.666666666666664,19.0,31.2,29.666666666666668,23.285714285714285,36.375,24.333333333333332,19.6,16.235294117647058,13.0,-9999.0,24.333333333333332
16.0,26.857142857142858,31.392857142857142,36.92307692307692,36.5,29.058823529411764,33.083333333333336,23.307692307692307,33.266666666666666,5.0,0.0,22.0,33.04545454545455,38.411764705882355,45.333333333333336,41.8,31.714285714285715,28.666666666666668,37.529411764705884,43.476190476190474,33.391304347826086,33.0,34.75,13.0,44.333333333333336,61.94117647058823,36.5,44.6,21.333333333333332,27.0,26.545454545454547,30.642857142857142,28.75,17.307692307692307,-9999.0,19.833333333333332,38.0,43.111111111111114,51.666666666666664,20.5,29.925925925925927,41.3,26.571428571428573,22.333333333333332,26.333333333333332,34.142857142857146,18.90909090909091,33.75,19.2,19.75,14.058823529411764,10.0,12.5,10.5
17.0,69.25,37.793103448275865,42.5,32.375,29.75,31.384615384615383,17.0,29.53846153846154,-9999.0,3.0,11.0,34.77272727272727,32.6875,-9999.0,37.0,14.0,38.6,33.142857142857146,35.7,19.058823529411764,22.4,14.5,7.0,-9999.0,40.095238095238095,23.0,58.0,-9999.0,22.0,25.333333333333332,40.1,-9999.0,21.666666666666668,-9999.0,19.2,-9999.0,30.0,47.0,35.0,28.571428571428573,14.833333333333334,25.0,18.0,30.142857142857142,30.428571428571427,19.333333333333332,34.4,18.166666666666668,20.0,15.23076923076923,10.0,-9999.0,15.0
18.0,79.25,32.81481481481482,44.333333333333336,33.0,25.133333333333333,29.357142857142858,20.0,22.2,43.0,20.0,30.5,31.61904761904762,33.588235294117645,-9999.0,34.5,23.0,37.0,31.933333333333334,30.363636363636363,16.058823529411764,31.647058823529413,22.0,8.0,35.0,47.96666666666667,50.5,37.0,-9999.0,32.0,16.0,17.666666666666668,19.0,25.2,-9999.0,23.8,-9999.0,-9999.0,75.0,30.0,22.2,13.833333333333334,-9999.0,16.923076923076923,35.0,43.333333333333336,28.142857142857142,37.142857142857146,29.4375,24.6,22.133333333333333,11.0,-9999.0,11.666666666666666
19.0,44.42857142857143,33.7,36.13333333333333,34.5,19.857142857142858,22.363636363636363,26.846153846153847,32.416666666666664,7.0,8.0,23.0,38.91304347826087,34.22222222222222,35.0,26.8,18.166666666666668,31.75,37.4375,38.35,40.56,36.30434782608695,34.666666666666664,24.0,40.285714285714285,53.44186046511628,54.0,45.166666666666664,17.571428571428573,10.0,16.9,26.46153846153846,34.5,16.0,-9999.0,22.333333333333332,34.0,32.375,74.5,14.833333333333334,14.5,11.6,7.6,12.461538461538462,12.0,13.666666666666666,12.25,33.0,16.05,22.0,13.1875,13.0,17.0,13.333333333333334
20.0,38.5,38.766666666666666,45.6,33.6,34.357142857142854,32.63636363636363,23.166666666666668,25.11111111111111,-9999.0,0.0,11.0,48.36363636363637,40.72222222222222,-9999.0,32.333333333333336,35.333333333333336,51.0,43.4,43.666666666666664,31.823529411764707,26.8,17.0,11.5,40.0,62.8421052631579,36.666666666666664,69.875,53.666666666666664,40.166666666666664,34.44444444444444,37.7,41.0,24.666666666666668,-9999.0,22.4,-9999.0,-9999.0,56.0,48.0,21.571428571428573,24.25,31.0,24.133333333333333,5.0,26.833333333333332,26.0,37.6,26.125,23.6,19.214285714285715,12.0,-9999.0,14.5
21.0,40.75,29.928571428571427,43.22222222222222,34.0,42.5,53.92857142857143,29.0,34.416666666666664,67.0,23.0,40.0,32.2,43.833333333333336,54.0,36.666666666666664,45.666666666666664,64.0,57.333333333333336,51.583333333333336,34.94444444444444,34.583333333333336,29.5,11.5,48.0,52.96153846153846,23.0,79.57142857142857,55.375,44.833333333333336,42.888888888888886,45.6,37.0,23.25,-9999.0,23.25,-9999.0,-9999.0,27.0,40.666666666666664,33.666666666666664,37.6,35.5,30.866666666666667,10.0,43.57142857142857,28.833333333333332,42.9375,34.785714285714285,28.0,20.384615384615383,15.0,-9999.0,18.333333333333332
22.0,22.571428571428573,23.846153846153847,20.416666666666668,43.25,47.294117647058826,58.294117647058826,54.8125,49.46666666666667,37.666666666666664,43.75,47.25,30.1,33.5,3.0,37.6,19.571428571428573,44.0,53.3125,51.63636363636363,56.26086956521739,55.77777777777778,60.25,35.666666666666664,57.0,44.592592592592595,33.5,44.25,22.0,24.25,33.0,45.13333333333333,58.63636363636363,38.375,-9999.0,41.0,49.333333333333336,41.285714285714285,32.0,9.8,27.357142857142858,28.0,42.42857142857143,39.8125,36.42857142857143,49.42857142857143,32.875,50.75,35.0,30.4,31.333333333333332,14.0,12.5,15.333333333333334
23.0,35.25,24.384615384615383,35.3,40.333333333333336,46.35294117647059,63.06666666666667,53.63636363636363,59.8,61.333333333333336,52.25,60.0,32.9,36.666666666666664,-9999.0,52.166666666666664,30.333333333333332,45.6,49.6,44.75,50.10526315789474,75.0,79.5,53.333333333333336,68.7,47.3421052631579,48.25,46.0,42.0,31.666666666666668,25.0,40.3,52.0,55.0,63.0,62.4,64.33333333333333,67.45454545454545,41.666666666666664,51.0,19.0,17.0,32.5,40.5625,39.333333333333336,61.714285714285715,37.57142857142857,50.35,38.714285714285715,34.5,36.75,12.0,-9999.0,13.0
24.0,37.25,22.555555555555557,37.2,-9999.0,21.733333333333334,49.785714285714285,46.7,59.93333333333333,60.0,49.25,50.75,30.61904761904762,34.611111111111114,-9999.0,38.666666666666664,45.333333333333336,54.7,44.266666666666666,39.0,29.941176470588236,64.22222222222223,74.75,55.0,63.6,51.2,39.0,48.166666666666664,41.25,47.4,44.888888888888886,19.77777777777778,-9999.0,44.2,50.0,47.9,48.0,71.2,56.666666666666664,48.5,27.125,25.333333333333332,19.0,15.5,37.5,26.571428571428573,29.285714285714285,35.25,26.928571428571427,28.166666666666668,23.571428571428573,15.0,-9999.0,11.0
25.0,30.428571428571427,24.137931034482758,23.583333333333332,-9999.0,20.25,32.416666666666664,29.9375,31.692307692307693,3.0,22.0,27.0,28.181818181818183,29.833333333333332,37.5,20.0,28.0,42.5,39.625,38.76190476190476,24.636363636363637,30.0,33.666666666666664,13.0,38.75,59.48837209302326,47.0,49.55555555555556,21.9,37.833333333333336,36.18181818181818,31.5,11.454545454545455,8.333333333333334,-9999.0,9.8,-9999.0,37.5,79.0,16.0,31.133333333333333,28.5,23.166666666666668,22.714285714285715,27.6,33.285714285714285,23.9,35.0,20.428571428571427,25.4,10.2,14.285714285714286,10.0,8.5
26.0,51.666666666666664,23.88888888888889,36.77777777777778,39.0,25.75,41.92307692307692,28.375,23.866666666666667,-9999.0,0.0,4.0,23.7,30.166666666666668,-9999.0,22.0,34.0,50.3,40.46666666666667,42.0,27.63157894736842,26.714285714285715,18.0,6.0,29.5,60.0,37.5,47.5,40.0,45.166666666666664,53.77777777777778,40.3,15.0,14.0,-9999.0,11.4,-9999.0,30.0,69.0,40.5,30.076923076923077,38.0,40.0,26.785714285714285,32.0,37.42857142857143,37.857142857142854,38.3,28.307692307692307,34.5,17.53846153846154,12.0,-9999.0,12.0
27.0,35.75,21.14814814814815,29.5,46.333333333333336,16.642857142857142,31.5,19.428571428571427,26.214285714285715,-9999.0,-9999.0,18.666666666666668,25.15,29.25,-9999.0,21.333333333333332,34.333333333333336,48.4,52.733333333333334,53.2,40.0,31.333333333333332,21.333333333333332,12.333333333333334,26.0,46.92,6.0,-9999.0,37.25,38.2,44.55555555555556,50.0,45.0,23.333333333333332,-9999.0,14.2,-9999.0,30.75,51.0,36.0,34.64705882352941,37.9,34.0,30.866666666666667,30.0,39.714285714285715,28.142857142857142,39.42857142857143,29.4,26.5,25.0625,13.0,-9999.0,13.333333333333334
28.0,22.714285714285715,20.814814814814813,26.0,35.5,20.25,26.846153846153847,10.3,22.363636363636363,1.0,-9999.0,8.0,21.476190476190474,28.529411764705884,30.333333333333332,21.5,24.142857142857142,33.69230769230769,37.94117647058823,50.2,37.52173913043478,31.6,10.5,9.0,5.0,45.25,13.0,18.0,6.6,43.714285714285715,32.72727272727273,50.4,36.54545454545455,17.181818181818183,-9999.0,12.666666666666666,49.0,-9999.0,31.333333333333332,5.666666666666667,26.0,32.0,43.75,46.357142857142854,29.333333333333332,45.714285714285715,31.333333333333332,42.333333333333336,27.42105263157895,25.333333333333332,19.625,14.5,4.5,12.0
29.0,33.0,24.692307692307693,34.22222222222222,49.6,37.529411764705884,41.46153846153846,22.5,22.727272727272727,-9999.0,-9999.0,15.0,31.85,28.58823529411765,-9999.0,38.666666666666664,38.0,53.5,43.4,39.666666666666664,22.0,16.6,11.5,7.5,-9999.0,41.44444444444444,38.5,-9999.0,-9999.0,42.4,32.0,45.2,33.0,26.25,-9999.0,15.6,-9999.0,-9999.0,39.0,29.0,21.3,32.0,31.666666666666668,44.57142857142857,25.5,40.857142857142854,35.666666666666664,44.07692307692308,40.642857142857146,37.625,28.5,10.0,-9999.0,10.666666666666666
30.0,30.25,25.857142857142858,25.5,41.75,57.529411764705884,58.9375,34.4,34.416666666666664,46.5,-9999.0,27.5,30.238095238095237,31.6875,20.0,38.166666666666664,42.666666666666664,67.7,55.5625,46.214285714285715,33.94736842105263,41.57692307692308,23.0,18.5,37.4,45.06060606060606,32.0,36.666666666666664,50.0,43.0,44.888888888888886,43.8,-9999.0,35.4,-9999.0,31.142857142857142,-9999.0,35.0,-9999.0,23.0,26.125,35.90909090909091,38.333333333333336,44.53333333333333,19.666666666666668,42.857142857142854,40.333333333333336,43.0,43.38461538461539,37.714285714285715,30.066666666666666,26.0,-9999.0,15.5
31.0,20.714285714285715,17.346153846153847,20.363636363636363,43.0,64.38888888888889,71.25,51.86666666666667,45.733333333333334,44.5,40.666666666666664,58.666666666666664,31.952380952380953,22.88235294117647,-9999.0,29.8,28.428571428571427,64.76923076923077,62.5,54.30434782608695,52.92,55.89655172413793,49.75,24.0,48.3,54.12820512820513,43.666666666666664,41.42857142857143,5.25,30.6,41.81818181818182,49.642857142857146,52.63636363636363,40.411764705882355,-9999.0,39.888888888888886,40.0,46.166666666666664,32.0,6.666666666666667,27.42105263157895,27.545454545454547,43.714285714285715,48.13333333333333,28.583333333333332,47.714285714285715,36.5,41.04545454545455,34.333333333333336,36.57142857142857,31.761904761904763,26.285714285714285,16.0,20.0
32.0,45.5,11.52,9.666666666666666,-9999.0,27.4375,51.0,43.0,49.357142857142854,81.66666666666667,45.25,50.666666666666664,20.8,24.11764705882353,83.0,16.0,17.333333333333332,46.1,47.4,56.0,50.1578947368421,67.2,59.5,31.0,53.5,59.75675675675676,49.0,52.142857142857146,-9999.0,86.0,27.77777777777778,49.5,34.0,46.5,62.0,55.666666666666664,54.5,49.75,74.0,31.0,31.416666666666668,31.0,-9999.0,35.38461538461539,39.333333333333336,38.142857142857146,32.714285714285715,32.9375,32.333333333333336,29.8,25.0,13.0,-9999.0,22.0
33.0,35.75,23.571428571428573,17.333333333333332,-9999.0,15.6,23.4,31.125,40.93333333333333,74.0,36.333333333333336,31.5,21.954545454545453,21.571428571428573,-9999.0,17.0,11.5,19.125,24.923076923076923,31.333333333333332,23.352941176470587,46.85,49.6,40.0,54.2,48.40909090909091,3.0,55.25,46.0,89.0,12.8,20.857142857142858,-9999.0,21.75,-9999.0,32.42857142857143,52.5,53.3,67.5,33.5,29.7,11.2,-9999.0,13.818181818181818,42.0,29.5,23.333333333333332,28.8,22.23076923076923,18.333333333333332,13.384615384615385,14.0,-9999.0,15.0
34.0,22.0,27.714285714285715,20.0,-9999.0,11.785714285714286,23.166666666666668,28.46153846153846,40.333333333333336,39.75,26.333333333333332,38.5,32.04347826086956,22.27777777777778,-9999.0,14.0,14.6,28.53846153846154,36.875,35.0,30.904761904761905,39.0,40.75,31.666666666666668,44.5,36.375,40.0,4.0,6.75,28.5,28.1,22.307692307692307,25.4,18.2,-9999.0,29.125,47.0,49.666666666666664,-9999.0,10.285714285714286,31.466666666666665,26.285714285714285,22.0,20.333333333333332,30.0,26.0,27.416666666666668,39.75,31.42105263157895,26.0,19.333333333333332,34.2,43.5,15.0
35.0,33.25,29.689655172413794,33.0,-9999.0,18.076923076923077,13.545454545454545,18.875,48.07142857142857,46.5,28.0,33.75,35.0,28.823529411764707,-9999.0,26.0,8.0,15.88888888888889,25.153846153846153,38.666666666666664,24.823529411764707,45.833333333333336,56.25,43.0,50.0,50.583333333333336,52.0,-9999.0,-9999.0,32.5,27.285714285714285,18.88888888888889,-9999.0,31.75,-9999.0,30.666666666666668,38.5,49.4,-9999.0,25.0,40.42857142857143,35.833333333333336,-9999.0,19.923076923076923,36.6,30.571428571428573,23.5,48.4,35.61538461538461,47.6,41.875,21.0,-9999.0,15.0
36.0,38.75,24.96153846153846,28.142857142857142,-9999.0,18.692307692307693,21.2,14.428571428571429,21.4,-9999.0,0.0,23.666666666666668,30.571428571428573,27.0,-9999.0,33.0,22.5,21.88888888888889,14.636363636363637,27.0,10.933333333333334,26.714285714285715,24.0,26.333333333333332,41.5,54.09375,37.0,48.0,53.666666666666664,26.0,16.25,15.11111111111111,-9999.0,30.4,32.0,21.857142857142858,32.333333333333336,32.333333333333336,-9999.0,23.0,27.23076923076923,23.3,-9999.0,11.5,33.0,32.857142857142854,24.857142857142858,42.31578947368421,33.666666666666664,36.5,32.705882352941174,12.0,-9999.0,13.5
37.0,22.285714285714285,22.076923076923077,20.5,-9999.0,29.8,33.916666666666664,13.583333333333334,29.75,19.0,5.0,25.75,25.333333333333332,36.55555555555556,60.0,19.666666666666668,25.6,36.916666666666664,25.071428571428573,29.2,21.125,36.09090909090909,27.75,4.0,28.666666666666668,58.175,44.666666666666664,30.5,19.5,8.0,22.6,18.166666666666668,16.545454545454547,13.8,-9999.0,14.5,27.0,33.0,48.5,8.4,18.571428571428573,28.666666666666668,12.6,9.833333333333334,11.0,19.333333333333332,18.444444444444443,43.26923076923077,20.736842105263158,35.0,16.6875,18.857142857142858,15.0,12.333333333333334
38.0,21.75,19.346153846153847,33.7,33.0,27.8125,35.30769230769231,20.714285714285715,23.0,-9999.0,0.0,1.5,22.4,36.5,-9999.0,22.25,27.0,41.4,33.53846153846154,37.75,24.555555555555557,10.666666666666666,17.0,11.5,20.0,63.666666666666664,50.333333333333336,-9999.0,43.0,34.666666666666664,32.666666666666664,28.0,-9999.0,11.666666666666666,-9999.0,7.4,-9999.0,35.5,54.666666666666664,13.0,30.333333333333332,25.625,32.0,17.666666666666668,45.0,26.2,32.42857142857143,37.1,15.923076923076923,12.0,4.111111111111111,17.0,-9999.0,10.0
39.0,26.0,19.22222222222222,24.428571428571427,33.0,24.3125,33.166666666666664,33.8,36.0,39.0,0.0,14.666666666666666,17.6,17.933333333333334,-9999.0,27.333333333333332,25.0,35.9,51.3125,47.1875,40.10526315789474,37.75,18.0,13.0,29.5,60.0,42.0,-9999.0,49.5,38.0,34.55555555555556,39.0,-9999.0,17.0,-9999.0,22.0,-9999.0,40.0,69.0,23.0,33.5,23.333333333333332,-9999.0,26.75,28.666666666666668,21.8,32.714285714285715,43.5,36.5625,27.75,14.928571428571429,12.0,-9999.0,17.0
40.0,25.428571428571427,26.0,21.0,38.5,30.055555555555557,45.07142857142857,50.46666666666667,39.625,44.333333333333336,34.0,38.4,38.43478260869565,19.4375,10.0,34.5,21.0,44.0,43.411764705882355,47.714285714285715,45.72,45.535714285714285,37.75,25.5,39.18181818181818,51.3125,34.5,4.0,4.75,31.4,25.727272727272727,34.142857142857146,33.44444444444444,22.923076923076923,-9999.0,32.142857142857146,40.666666666666664,48.0,46.0,7.166666666666667,37.857142857142854,27.666666666666668,16.0,27.90909090909091,25.0,30.666666666666668,26.083333333333332,41.285714285714285,34.666666666666664,29.25,21.0625,18.0,16.5,9.5
41.0,20.0,31.896551724137932,30.88888888888889,28.0,36.3125,48.42857142857143,35.2,34.13333333333333,45.5,22.0,33.0,45.27272727272727,30.8,-9999.0,26.666666666666668,25.0,45.6,47.875,42.625,28.94736842105263,39.476190476190474,44.6,27.5,44.5,50.416666666666664,33.0,-9999.0,43.0,33.75,40.333333333333336,27.666666666666668,-9999.0,25.0,-9999.0,25.0,33.0,36.57142857142857,-9999.0,26.0,40.27272727272727,37.0,-9999.0,22.166666666666668,41.0,37.8,28.166666666666668,38.76923076923077,32.1875,37.166666666666664,27.1875,19.0,-9999.0,17.0
42.0,38.25,27.423076923076923,33.5,-9999.0,22.6,49.8,38.81818181818182,41.4,53.0,34.333333333333336,48.0,44.13636363636363,33.06666666666667,-9999.0,17.0,8.0,40.9,46.666666666666664,47.93333333333333,46.473684210526315,42.44,42.25,20.666666666666668,46.9,54.0,25.0,44.5,41.0,-9999.0,29.5,40.1,20.0,29.8,-9999.0,26.285714285714285,35.0,37.6,16.0,10.0,25.0,23.0,31.0,20.416666666666668,32.333333333333336,29.666666666666668,23.0,35.388888888888886,28.8125,28.75,21.466666666666665,32.0,-9999.0,11.0
43.0,14.142857142857142,26.77777777777778,21.727272727272727,-9999.0,16.666666666666668,38.38461538461539,45.266666666666666,37.0,27.5,8.0,19.5,44.95652173913044,33.88235294117647,10.0,21.0,12.2,30.5,42.0625,50.85,48.72,49.88461538461539,35.5,20.0,39.666666666666664,55.357142857142854,41.5,39.25,11.0,27.25,25.727272727272727,40.38461538461539,50.27272727272727,22.428571428571427,34.0,37.125,48.0,34.44444444444444,44.5,8.2,16.466666666666665,25.428571428571427,13.0,26.0,28.23076923076923,27.5,24.416666666666668,34.54545454545455,28.047619047619047,28.25,12.333333333333334,32.0,25.0,10.5
44.0,36.25,25.85185185185185,35.5,33.0,22.357142857142858,17.09090909090909,36.6,32.0,54.0,27.666666666666668,32.333333333333336,38.18181818181818,31.75,-9999.0,28.75,16.0,24.444444444444443,30.0,36.54545454545455,27.65,35.09090909090909,29.75,12.0,35.333333333333336,53.38235294117647,38.0,60.0,44.2,-9999.0,13.714285714285714,22.8,-9999.0,13.5,-9999.0,19.0,34.0,36.25,59.0,42.666666666666664,23.363636363636363,16.0,-9999.0,11.083333333333334,5.0,14.0,19.714285714285715,48.78260869565217,18.533333333333335,22.5,14.928571428571429,16.0,-9999.0,22.0
45.0,45.75,17.347826086956523,17.666666666666668,-9999.0,28.0,30.46153846153846,28.666666666666668,30.75,-9999.0,0.0,23.666666666666668,26.238095238095237,22.4,-9999.0,25.0,14.0,33.0,37.30769230769231,38.0,26.65,20.6,16.0,12.5,36.0,53.3421052631579,46.333333333333336,-9999.0,67.16666666666667,-9999.0,17.4,29.6,33.0,20.666666666666668,-9999.0,16.0,-9999.0,28.0,63.5,37.5,31.785714285714285,17.0,-9999.0,19.857142857142858,10.0,27.333333333333332,23.166666666666668,41.588235294117645,19.285714285714285,13.0,9.538461538461538,11.0,-9999.0,29.5
46.0,23.142857142857142,15.08,12.909090909090908,-9999.0,25.8,35.142857142857146,45.53333333333333,32.8,31.0,15.0,35.4,24.19047619047619,20.0,6.0,21.0,15.2,33.0,35.625,38.25,33.708333333333336,36.53333333333333,21.333333333333332,20.0,37.5,58.604651162790695,46.0,4.0,21.25,39.833333333333336,26.1,27.714285714285715,29.5,21.76923076923077,-9999.0,22.833333333333332,-9999.0,31.5,65.0,17.142857142857142,36.733333333333334,34.42857142857143,16.2,22.384615384615383,17.666666666666668,26.666666666666668,28.583333333333332,32.333333333333336,27.047619047619047,28.666666666666668,21.705882352941178,16.428571428571427,14.0,17.0
47.0,45.75,16.64,24.0,-9999.0,21.6,36.54545454545455,48.25,38.13333333333333,42.333333333333336,30.666666666666668,37.5,23.3,21.066666666666666,-9999.0,24.0,13.0,45.8,45.0,48.75,34.75,45.629629629629626,42.4,29.0,46.0,51.84,39.0,44.0,53.5,56.8,43.0,34.7,-9999.0,38.0,-9999.0,33.75,36.333333333333336,39.25,67.0,31.0,36.357142857142854,50.9,40.0,35.2,34.0,29.714285714285715,41.857142857142854,36.5,40.266666666666666,49.5,43.833333333333336,6.0,-9999.0,18.5
48.0,39.333333333333336,20.444444444444443,24.8,37.5,32.76470588235294,41.45454545454545,30.0,43.45454545454545,-9999.0,32.0,36.8,33.1,25.266666666666666,-9999.0,41.6,33.333333333333336,54.9,50.92857142857143,49.125,45.65,54.63333333333333,54.75,37.666666666666664,51.625,54.94736842105263,36.0,-9999.0,53.0,51.5,41.888888888888886,41.6,38.0,46.6,49.0,43.0,53.0,49.63636363636363,-9999.0,23.0,39.52173913043478,45.81818181818182,34.666666666666664,35.06666666666667,38.0,30.0,32.285714285714285,31.1875,32.13333333333333,41.2,44.666666666666664,26.0,-9999.0,13.5
49.0,23.25,26.137931034482758,24.307692307692307,-9999.0,27.1875,33.666666666666664,31.285714285714285,41.583333333333336,22.0,22.0,27.25,37.76190476190476,29.0625,14.0,30.6,27.833333333333332,41.166666666666664,39.2,48.19047619047619,37.24,49.72,38.75,20.333333333333332,36.44444444444444,52.357142857142854,18.0,7.0,15.166666666666666,32.0,26.545454545454547,35.76923076923077,34.36363636363637,40.8125,45.0,39.625,43.0,46.55555555555556,64.0,16.0,39.13636363636363,22.666666666666668,29.5,26.142857142857142,34.4375,33.285714285714285,20.454545454545453,34.11764705882353,25.272727272727273,40.22222222222222,41.0,19.714285714285715,20.0,10.333333333333334
50.0,14.0,30.275862068965516,37.125,36.0,27.5,24.454545454545453,22.333333333333332,26.25,-9999.0,0.0,14.5,39.5,31.705882352941178,14.0,34.4,27.0,29.2,31.46153846153846,40.666666666666664,34.31578947368421,35.375,20.5,12.0,-9999.0,56.28125,27.333333333333332,-9999.0,36.0,51.5,33.888888888888886,43.7,43.0,22.333333333333332,-9999.0,23.5,35.0,39.57142857142857,-9999.0,42.0,25.533333333333335,23.5,-9999.0,30.76923076923077,18.75,29.714285714285715,24.428571428571427,31.555555555555557,17.5,12.5,17.133333333333333,19.0,-9999.0,16.5
51.0,46.5,35.06666666666667,47.125,33.0,36.529411764705884,32.833333333333336,20.0,18.0,-9999.0,5.0,18.75,44.7,33.529411764705884,-9999.0,36.333333333333336,24.0,50.333333333333336,29.083333333333332,34.0,22.22222222222222,36.125,16.5,7.5,-9999.0,57.4375,27.0,-9999.0,54.666666666666664,40.0,25.375,31.666666666666668,-9999.0,28.666666666666668,-9999.0,23.6,34.0,34.0,62.0,44.0,24.5,38.9,-9999.0,23.642857142857142,-9999.0,20.333333333333332,17.333333333333332,36.27777777777778,15.285714285714286,15.0,17.266666666666666,-9999.0,-9999.0,15.0
52.0,18.571428571428573,39.642857142857146,34.25,-9999.0,31.75,44.357142857142854,35.2,27.4,28.5,10.0,42.0,47.78260869565217,34.55555555555556,47.666666666666664,26.0,27.0,39.53846153846154,47.9375,38.8,34.291666666666664,30.636363636363637,17.0,14.0,-9999.0,55.08108108108108,33.333333333333336,47.42857142857143,28.2,40.8,33.333333333333336,32.785714285714285,29.636363636363637,21.5,-9999.0,23.166666666666668,-9999.0,30.0,10.0,26.11111111111111,30.857142857142858,34.833333333333336,19.2,23.214285714285715,20.0,29.142857142857142,25.333333333333332,17.0,24.238095238095237,20.0,20.0625,53.125,41.5,4.0
53.0,14.25,34.46153846153846,39.0,-9999.0,39.8235294117647,44.375,40.25,39.72727272727273,48.0,40.5,-9999.0,49.13636363636363,39.833333333333336,-9999.0,27.0,30.666666666666668,36.5,39.0,46.27272727272727,37.73684210526316,43.15,43.0,31.666666666666668,50.142857142857146,48.25,37.0,60.833333333333336,53.0,42.333333333333336,32.111111111111114,42.3,-9999.0,35.666666666666664,-9999.0,30.6,-9999.0,44.125,13.0,46.333333333333336,34.3,42.25,-9999.0,32.714285714285715,43.0,36.857142857142854,36.857142857142854,43.4,36.733333333333334,40.25,35.75,6.0,-9999.0,12.333333333333334
54.0,28.666666666666668,22.28,35.0,-9999.0,26.375,42.25,43.22222222222222,48.083333333333336,60.666666666666664,51.333333333333336,54.25,29.8,37.05555555555556,-9999.0,9.0,30.333333333333332,35.8,43.357142857142854,47.5,37.31578947368421,51.05882352941177,58.0,41.666666666666664,55.90909090909091,45.86206896551724,12.0,63.5,-9999.0,44.6,38.625,33.2,-9999.0,35.75,51.0,36.0,-9999.0,49.27272727272727,-9999.0,18.0,29.666666666666668,38.9,33.0,34.13333333333333,-9999.0,43.0,49.285714285714285,46.42857142857143,45.4375,49.0,44.92307692307692,-9999.0,-9999.0,13.666666666666666
